dim_0,dim_1,timepoint,sample_id,split
2.1166787,-1.2916578,12,C_Lava_25,train
-0.50183034,0.5222145,4,C_Lav_75,train
1.3175516,-1.3442882,3,C_Lav_75,train
0.9665836,-1.0655762,0,C_Lav_75,train
-0.15286261,-2.6968522,6,C_Lav_75,train
2.2806668,-1.6120495,1,C_Lav_75,train
-0.7204697,-0.109478,5,C_Lav_75,train
0.5897867,-0.9202688,2,C_Lav_75,train
1.5081347,-0.4153184,12,C_Lav_75,train
1.101644,0.33809906,11,C_Lav_75,train
-1.2724192,-0.8560377,7,C_Lav_75,train
0.7320473,0.0698331,13,C_Lav_75,train
0.3445761,1.9124305,10,C_Lav_75,train
-0.54481614,0.13148367,8,C_Lav_75,train
0.6858649,-0.8441819,14,C_Lav_75,train
0.10274937,-0.27097154,9,C_Lav_75,train
0.8709229,-0.735793,5,C_Sav_80,train
-0.029518379,1.1281037,2,C_Sav_80,train
-0.27465603,-0.52842665,6,C_Sav_80,train
-0.41345674,-0.83519924,1,C_Sav_80,train
0.3302341,0.16465311,3,C_Sav_80,train
-1.3240619,2.1089895,0,C_Sav_80,train
2.4483855,1.6350539,4,C_Sav_80,train
0.8860228,2.3683894,8,C_Sav_80,train
-0.45114878,1.7166971,14,C_Sav_80,train
0.54425746,0.03663247,9,C_Sav_80,train
0.5295814,-0.7018002,7,C_Sav_80,train
-0.026328115,0.11152761,13,C_Sav_80,train
0.8012255,-2.0861857,10,C_Sav_80,train
-1.0474503,0.86858594,11,C_Sav_80,train
0.35186404,0.12755017,12,C_Sav_80,train
0.051365867,-1.3131809,13,C_Lava_90,train
0.557617,0.20739007,7,C_Lava_90,train
-0.3028263,0.46894187,10,C_Lava_90,train
1.2153076,0.3582103,14,C_Lava_90,train
0.8602913,0.40552977,8,C_Lava_90,train
-0.24162093,-0.77180725,9,C_Lava_90,train
-0.021424446,-0.56268317,12,C_Lava_90,train
0.0470139,-0.21237095,11,C_Lava_90,train
0.9890133,-0.03536518,6,C_Lava_90,train
1.1380945,-2.4082084,1,C_Lava_90,train
2.128694,0.9921823,5,C_Lava_90,train
0.40299094,0.26783794,2,C_Lava_90,train
-0.13581225,2.1311388,4,C_Lava_90,train
-1.0182829,0.08764272,3,C_Lava_90,train
2.0674863,1.1795927,0,C_Lava_90,train
0.41540584,-0.3050295,10,C_Lava_0,train
-1.2693638,-1.6214763,7,C_Lava_0,train
0.5470108,-0.24748567,13,C_Lava_0,train
-2.1918104,-0.38498673,9,C_Lava_0,train
0.34854448,0.92188656,8,C_Lava_0,train
1.0547887,-1.9830533,14,C_Lava_0,train
0.107442796,0.66417557,12,C_Lava_0,train
-0.53871113,0.11327387,11,C_Lava_0,train
0.34504673,0.91806805,1,C_Lava_0,train
-2.504403,-0.84185326,6,C_Lava_0,train
0.6244562,0.9402702,2,C_Lava_0,train
0.33528104,-0.37761045,5,C_Lava_0,train
-1.0717132,0.24223244,4,C_Lava_0,train
-0.96729034,-0.85790426,0,C_Lava_0,train
-2.1082325,-0.03332798,3,C_Lava_0,train
0.080005035,-0.6703709,2,C_Lvav_14,train
0.66454357,-0.24064788,5,C_Lvav_14,train
0.08319556,0.013203299,1,C_Lvav_14,train
0.485559,-0.0760256,6,C_Lvav_14,train
0.68264693,-0.032450467,0,C_Lvav_14,train
0.64477617,-0.16075665,3,C_Lvav_14,train
0.7028597,-1.3396907,4,C_Lvav_14,train
0.8460216,-2.1238,9,C_Lvav_14,train
-1.506347,0.58769906,8,C_Lvav_14,train
-0.10230238,0.30741656,14,C_Lvav_14,train
0.7633848,-1.7661651,10,C_Lvav_14,train
-0.9133623,-0.29312515,7,C_Lvav_14,train
-1.0404965,1.5258296,13,C_Lvav_14,train
-0.52182376,0.8285564,11,C_Lvav_14,train
0.11495459,-1.1511589,12,C_Lvav_14,train
-1.6332227,-1.2946028,12,C_Lvav_17,train
0.36143988,0.45950717,11,C_Lvav_17,train
0.3177396,-0.6180203,13,C_Lvav_17,train
0.9927246,-0.504306,7,C_Lvav_17,train
-1.9644265,0.67757213,10,C_Lvav_17,train
-0.29543942,-1.0066547,14,C_Lvav_17,train
0.10476137,0.72984546,8,C_Lvav_17,train
-0.9076942,-0.8146189,9,C_Lvav_17,train
-0.89685035,0.9306404,4,C_Lvav_17,train
1.4559829,-0.4533466,3,C_Lvav_17,train
-0.31077766,-1.4474952,0,C_Lvav_17,train
-0.91765976,-0.35456482,6,C_Lvav_17,train
-0.82733434,0.6465797,1,C_Lvav_17,train
1.14947,1.3347223,5,C_Lvav_17,train
-0.25297883,-0.11878921,2,C_Lvav_17,train
0.40477806,-1.6024748,6,C_Lav_46,train
-0.5216593,-0.6189447,1,C_Lav_46,train
-1.4043742,0.51335347,5,C_Lav_46,train
-0.030482993,-0.8461942,2,C_Lav_46,train
-0.4423823,-0.0028670793,4,C_Lav_46,train
1.168688,-0.38531297,3,C_Lav_46,train
0.8451263,0.69601226,0,C_Lav_46,train
1.0984375,0.5707294,7,C_Lav_46,train
-0.2580732,-0.8660223,13,C_Lav_46,train
-1.8583044,2.4496536,10,C_Lav_46,train
0.57472366,0.33693013,8,C_Lav_46,train
-1.0351077,0.006047038,14,C_Lav_46,train
-0.84057647,-1.5143616,9,C_Lav_46,train
-0.54195476,-0.3319567,12,C_Lav_46,train
-1.0211002,0.15217113,11,C_Lav_46,train
-0.5844839,0.7384325,2,C_Savav_22,train
-0.94628835,-0.6006531,5,C_Savav_22,train
-0.04592637,-0.08629622,1,C_Savav_22,train
-0.32249415,-1.7068542,6,C_Savav_22,train
-0.07132746,-1.6610206,0,C_Savav_22,train
1.3398596,-0.29161596,3,C_Savav_22,train
0.04519124,0.48061627,4,C_Savav_22,train
-0.9142058,-1.398443,9,C_Savav_22,train
-0.68989706,0.2668872,14,C_Savav_22,train
1.1792889,-1.246738,8,C_Savav_22,train
-1.1702932,1.0059618,10,C_Savav_22,train
-1.1558009,1.288236,13,C_Savav_22,train
-1.521716,1.0697516,7,C_Savav_22,train
0.9616206,0.14073421,11,C_Savav_22,train
0.70814764,0.8724682,12,C_Savav_22,train
-0.031407014,0.17088233,11,C_Lvav_38,train
0.45407814,1.6066697,12,C_Lvav_38,train
-0.08957443,0.28212422,9,C_Lvav_38,train
0.55736685,0.3205282,14,C_Lvav_38,train
1.7403362,0.21265969,8,C_Lvav_38,train
-1.1944879,0.020482475,10,C_Lvav_38,train
2.373346,-2.4310353,13,C_Lvav_38,train
-0.9654679,1.3006729,7,C_Lvav_38,train
0.31345722,-0.5083986,0,C_Lvav_38,train
-0.1406439,-0.3334449,3,C_Lvav_38,train
0.21092927,0.28604534,4,C_Lvav_38,train
-0.12933923,-0.73312676,2,C_Lvav_38,train
-0.23876865,0.9202725,5,C_Lvav_38,train
0.4227739,-1.6538357,1,C_Lvav_38,train
0.03181056,-0.34111777,6,C_Lvav_38,train
0.15881237,-1.1328213,0,C_Lav_23,train
-1.2694211,0.65865874,3,C_Lav_23,train
1.0599875,-1.0416504,4,C_Lav_23,train
1.4495165,-1.7039683,2,C_Lav_23,train
0.16933471,-0.8209736,5,C_Lav_23,train
0.019699585,2.2507303,1,C_Lav_23,train
0.40862793,1.3053622,6,C_Lav_23,train
0.8968901,0.6121446,11,C_Lav_23,train
-1.5442237,0.060109932,12,C_Lav_23,train
0.63848525,1.0867634,9,C_Lav_23,train
-0.236909,-0.17381644,8,C_Lav_23,train
-0.38540572,-0.842008,14,C_Lav_23,train
2.1823144,-1.5594493,10,C_Lav_23,train
0.5635789,0.96061295,7,C_Lav_23,train
-1.8429432,-2.0761743,13,C_Lav_23,train
1.3111333,0.32267955,10,C_Lav_12,train
0.90981346,-0.4787221,13,C_Lav_12,train
-0.9584013,-1.9735844,7,C_Lav_12,train
-1.7028899,-1.0637189,9,C_Lav_12,train
-1.5446211,-0.7822553,14,C_Lav_12,train
-0.25411132,-0.65000504,8,C_Lav_12,train
-0.6397875,1.8411533,12,C_Lav_12,train
-0.6196636,-0.097354025,11,C_Lav_12,train
-0.6813591,1.6893333,1,C_Lav_12,train
0.2301159,0.13857406,6,C_Lav_12,train
-0.8416775,-0.6488503,2,C_Lav_12,train
0.7945624,0.4678742,5,C_Lav_12,train
-0.89876646,-1.3410141,4,C_Lav_12,train
-0.98807603,-0.06747197,0,C_Lav_12,train
0.35823727,-2.3392444,3,C_Lav_12,train
-1.7371386,-0.4884216,11,C_Savav_84,train
0.328958,-0.08280075,12,C_Savav_84,train
1.2002888,-0.3928138,9,C_Savav_84,train
0.24851084,0.8790209,8,C_Savav_84,train
-0.43244803,-2.2058096,14,C_Savav_84,train
-1.3263626,-1.0076512,10,C_Savav_84,train
0.71296793,0.13516515,7,C_Savav_84,train
1.2463548,-0.6996253,13,C_Savav_84,train
-0.44589388,1.936304,0,C_Savav_84,train
-0.021800388,-1.4732493,3,C_Savav_84,train
0.17827682,-0.4762749,4,C_Savav_84,train
0.38473362,0.47986844,2,C_Savav_84,train
0.230313,2.566388,5,C_Savav_84,train
1.1226509,0.68228805,1,C_Savav_84,train
-0.5739486,-0.041304767,6,C_Savav_84,train
0.042378873,-0.46889412,2,C_Sav_38,train
0.2401017,0.5302826,5,C_Sav_38,train
-0.29524365,-0.75625,1,C_Sav_38,train
-1.5806286,-0.033149786,6,C_Sav_38,train
-1.9135023,0.7306327,0,C_Sav_38,train
0.20525017,-0.85788184,3,C_Sav_38,train
0.3687731,1.490044,4,C_Sav_38,train
1.4325887,1.2312145,9,C_Sav_38,train
-1.0662596,1.1325849,8,C_Sav_38,train
0.29812515,-1.9101985,14,C_Sav_38,train
1.7107825,0.32523113,10,C_Sav_38,train
-0.92908984,-0.44350523,7,C_Sav_38,train
0.9422799,1.6952794,13,C_Sav_38,train
-0.6933162,0.92720234,11,C_Sav_38,train
-1.5290678,-0.38053623,12,C_Sav_38,train
1.0738947,1.27319,12,C_Savav_93,train
0.32883877,1.279701,11,C_Savav_93,train
1.2663066,0.9413614,7,C_Savav_93,train
0.5466013,-0.33679998,13,C_Savav_93,train
-1.0424479,0.78889245,10,C_Savav_93,train
2.863133,-0.624121,8,C_Savav_93,train
-1.0943621,1.0184746,14,C_Savav_93,train
0.071396776,-1.1362566,9,C_Savav_93,train
-0.5953208,0.2939386,4,C_Savav_93,train
-0.49890643,0.89907926,3,C_Savav_93,train
-1.0455503,1.4893342,0,C_Savav_93,train
0.3034653,1.0104816,6,C_Savav_93,train
-0.29058883,-0.71764296,1,C_Savav_93,train
1.2053263,-1.1621044,5,C_Savav_93,train
-0.64312315,0.28203085,2,C_Savav_93,train
-1.2138041,-0.16933948,1,C_Lav_82,train
1.0822806,0.529035,6,C_Lav_82,train
0.67875934,0.38238385,2,C_Lav_82,train
0.10080504,1.4149083,5,C_Lav_82,train
-0.67955816,1.3615997,4,C_Lav_82,train
-0.13587089,-0.038146954,0,C_Lav_82,train
-1.0894179,-1.8604034,3,C_Lav_82,train
-1.6541113,-0.27977446,10,C_Lav_82,train
-0.7067939,1.0983973,13,C_Lav_82,train
-0.29959285,1.0490397,7,C_Lav_82,train
-0.2356964,-0.38130492,9,C_Lav_82,train
1.0283943,0.4378489,14,C_Lav_82,train
0.009828325,1.3074605,8,C_Lav_82,train
0.66995907,-0.18459308,12,C_Lav_82,train
-0.74876887,-1.9858373,11,C_Lav_82,train
0.47600532,-0.9635664,11,C_Lava_83,train
0.7960979,0.3136896,12,C_Lava_83,train
-1.6068058,1.6266463,8,C_Lava_83,train
-1.3264306,0.1711745,14,C_Lava_83,train
-0.4512903,-1.3638079,9,C_Lava_83,train
-0.522943,0.61436015,7,C_Lava_83,train
-1.2758366,0.7103148,13,C_Lava_83,train
-0.38224283,-0.6560335,10,C_Lava_83,train
1.5095179,-1.6572871,3,C_Lava_83,train
-1.4812193,0.19459006,0,C_Lava_83,train
-0.62249506,0.6129055,4,C_Lava_83,train
2.3363426,1.1190717,5,C_Lava_83,train
1.2303113,-1.6438584,2,C_Lava_83,train
-0.065548785,0.4450801,6,C_Lava_83,train
0.3917091,0.07064822,1,C_Lava_83,train
-0.45258382,-0.22222635,12,C_Sav_83,train
-0.29235014,0.44752747,11,C_Sav_83,train
1.8010616,-0.0164166,10,C_Sav_83,train
-1.1528745,1.0416632,13,C_Sav_83,train
1.3159038,0.2591481,7,C_Sav_83,train
-0.9713699,-0.1604923,9,C_Sav_83,train
0.4449853,-0.21191087,14,C_Sav_83,train
0.40914318,0.8809501,8,C_Sav_83,train
-1.7135845,-1.6803422,4,C_Sav_83,train
-0.91368574,-0.1611569,0,C_Sav_83,train
1.1367793,-1.6743836,3,C_Sav_83,train
-0.6618655,1.6275434,1,C_Sav_83,train
0.87736654,1.4560775,6,C_Sav_83,train
0.46484524,-1.8166937,2,C_Sav_83,train
0.1023658,0.43365222,5,C_Sav_83,train
0.70773244,-0.3528052,10,C_Lav_17,train
1.003625,1.3591002,7,C_Lav_17,train
0.48500592,-1.8690827,13,C_Lav_17,train
1.1567525,-0.5024223,9,C_Lav_17,train
0.7480236,-1.6440117,8,C_Lav_17,train
-0.32140988,1.44602,14,C_Lav_17,train
-1.7200335,-1.9276005,12,C_Lav_17,train
0.8309646,0.0457223,11,C_Lav_17,train
-0.2747854,-0.9472952,1,C_Lav_17,train
-0.8614013,-1.184926,6,C_Lav_17,train
1.0502009,-0.8298628,2,C_Lav_17,train
-0.2177963,-0.21634173,5,C_Lav_17,train
-0.17979468,0.71488553,4,C_Lav_17,train
-0.077397294,0.08609429,0,C_Lav_17,train
-0.86596036,0.993593,3,C_Lav_17,train
-0.87222743,-0.5000057,11,C_Lvav_80,train
2.3401115,1.1607907,12,C_Lvav_80,train
0.4623559,-1.4175932,14,C_Lvav_80,train
-0.7395395,-0.24663475,8,C_Lvav_80,train
-1.1985326,-0.008451378,9,C_Lvav_80,train
-0.5962847,1.4409585,13,C_Lvav_80,train
1.6559244,0.62529874,7,C_Lvav_80,train
0.072961755,1.6964266,10,C_Lvav_80,train
2.1458526,1.607311,3,C_Lvav_80,train
-2.1727667,-1.1124381,0,C_Lvav_80,train
0.123832166,0.20572846,4,C_Lvav_80,train
1.6060954,-0.26581398,5,C_Lvav_80,train
-0.30979633,0.3040756,2,C_Lvav_80,train
-1.2865075,0.536709,6,C_Lvav_80,train
-0.78379154,-0.3526222,1,C_Lvav_80,train
0.13532487,-1.253004,10,C_Lava_28,train
-0.7895411,-0.13600984,13,C_Lava_28,train
-1.1204902,-1.7248302,7,C_Lava_28,train
-1.1197187,1.2283086,9,C_Lava_28,train
0.2981748,-0.5742976,14,C_Lava_28,train
-1.8395351,-1.103575,8,C_Lava_28,train
1.0487605,-1.2658327,12,C_Lava_28,train
0.3437147,0.92918015,11,C_Lava_28,train
-0.4485851,1.2427335,1,C_Lava_28,train
0.5235565,0.32740518,6,C_Lava_28,train
-2.4492583,1.9406853,2,C_Lava_28,train
0.99885094,-0.026698928,5,C_Lava_28,train
0.33764723,-1.7706556,4,C_Lava_28,train
-0.08607765,-0.10164508,0,C_Lava_28,train
-0.005345868,-2.4726288,3,C_Lava_28,train
0.6038844,-0.90087646,11,C_Savav_36,train
-0.114241324,-0.44262248,12,C_Savav_36,train
0.033289284,0.13232552,9,C_Savav_36,train
0.18357679,1.7871131,8,C_Savav_36,train
-1.0013722,-0.8599422,14,C_Savav_36,train
-0.93868804,-0.40044504,10,C_Savav_36,train
1.7004423,0.54421514,7,C_Savav_36,train
-1.1523625,2.0651577,13,C_Savav_36,train
0.73920906,-0.03413145,0,C_Savav_36,train
-1.1619977,0.33265185,3,C_Savav_36,train
-1.1306853,-0.25594002,4,C_Savav_36,train
-0.02066831,-2.7738118,2,C_Savav_36,train
-0.04389745,-0.85449,5,C_Savav_36,train
-1.2556674,0.48948663,1,C_Savav_36,train
-0.30612767,0.9956192,6,C_Savav_36,train
-0.3781369,1.2116877,11,C_Savav_33,train
0.8665404,-0.6065051,12,C_Savav_33,train
-0.4460482,0.05753938,9,C_Savav_33,train
0.29917276,-0.06389398,14,C_Savav_33,train
-0.64215314,0.27648312,8,C_Savav_33,train
1.2322676,-0.75795746,10,C_Savav_33,train
-3.4113722,0.15805013,13,C_Savav_33,train
0.19907817,1.213369,7,C_Savav_33,train
-0.4358872,-0.5115938,0,C_Savav_33,train
-0.80160666,1.6196432,3,C_Savav_33,train
-0.019843172,0.11229705,4,C_Savav_33,train
-2.241163,0.2245971,2,C_Savav_33,train
0.07688974,-0.7778904,5,C_Savav_33,train
-0.8691246,0.3591227,1,C_Savav_33,train
0.6951229,-0.5390769,6,C_Savav_33,train
-0.048123997,2.0283296,4,C_Lav_47,train
1.31408,-0.23490673,0,C_Lav_47,train
2.2118423,1.4886873,3,C_Lav_47,train
-1.1910021,-0.053490333,1,C_Lav_47,train
0.66104454,1.1569967,6,C_Lav_47,train
-0.08324486,1.7288364,2,C_Lav_47,train
-1.0242236,-0.42954934,5,C_Lav_47,train
0.04046433,1.6350993,12,C_Lav_47,train
1.2334523,1.1195971,11,C_Lav_47,train
1.1302118,0.78561854,10,C_Lav_47,train
-0.71909285,-0.9347891,7,C_Lav_47,train
1.9377742,0.4858292,13,C_Lav_47,train
0.8574301,-1.0789175,9,C_Lav_47,train
1.1107379,-1.063656,8,C_Lav_47,train
0.42778483,-0.60480917,14,C_Lav_47,train
-0.94715893,0.1850751,4,C_Lav_31,train
1.8804104,1.1580855,3,C_Lav_31,train
-2.3577814,-1.239261,0,C_Lav_31,train
-1.2890446,0.2761361,6,C_Lav_31,train
2.2890053,1.9208161,1,C_Lav_31,train
-0.25026026,0.66321397,5,C_Lav_31,train
-0.68880445,-0.71659595,2,C_Lav_31,train
-0.33970833,0.3176791,12,C_Lav_31,train
0.1012025,0.12750597,11,C_Lav_31,train
-1.2185719,0.57851833,13,C_Lav_31,train
0.25658268,-0.8105474,7,C_Lav_31,train
-0.3946352,-2.3499062,10,C_Lav_31,train
-1.3508044,-1.4647635,14,C_Lav_31,train
0.98997265,0.1783131,8,C_Lav_31,train
-1.6631578,-0.9216326,9,C_Lav_31,train
-0.21674731,-0.6791205,0,C_Savav_55,train
-0.21019933,0.6660615,3,C_Savav_55,train
-0.40857357,0.5423174,4,C_Savav_55,train
-0.18606758,0.8906821,2,C_Savav_55,train
-1.0282578,0.28705707,5,C_Savav_55,train
-1.030153,0.7631888,1,C_Savav_55,train
-0.9459474,0.048665944,6,C_Savav_55,train
-1.1491921,1.3974298,11,C_Savav_55,train
0.14580292,0.38355964,12,C_Savav_55,train
0.2661247,0.021026727,9,C_Savav_55,train
1.7840121,1.1758803,8,C_Savav_55,train
-0.3958171,-0.9382335,14,C_Savav_55,train
-0.72467464,0.7699631,10,C_Savav_55,train
-0.4562655,1.7291598,7,C_Savav_55,train
-0.8665024,0.13517691,13,C_Savav_55,train
-0.469734,0.0825962,2,C_Lvav_11,train
0.38911402,0.052924514,5,C_Lvav_11,train
-0.39252865,0.2284858,1,C_Lvav_11,train
0.5859951,1.3624337,6,C_Lvav_11,train
-0.4033071,-0.6565844,0,C_Lvav_11,train
-0.16981354,0.07786449,3,C_Lvav_11,train
0.8434682,1.0170444,4,C_Lvav_11,train
-0.18001299,1.4954205,9,C_Lvav_11,train
0.042613987,-0.7846122,14,C_Lvav_11,train
-0.16269413,0.366746,8,C_Lvav_11,train
-0.9484503,-1.8387619,10,C_Lvav_11,train
2.2927377,-1.5089238,13,C_Lvav_11,train
0.87800986,0.2009598,7,C_Lvav_11,train
1.4661139,-0.6759361,11,C_Lvav_11,train
0.06515178,0.8958788,12,C_Lvav_11,train
0.6244977,-0.7927548,1,C_Savav_43,train
-0.8269087,-0.8403051,6,C_Savav_43,train
-1.092113,-0.54439664,2,C_Savav_43,train
-1.9798665,-0.18405974,5,C_Savav_43,train
-1.6953193,0.58046156,4,C_Savav_43,train
0.38697448,-0.8772066,0,C_Savav_43,train
-0.4246204,0.646033,3,C_Savav_43,train
-0.37885386,0.15113658,10,C_Savav_43,train
-0.010072186,-0.74186295,7,C_Savav_43,train
-0.54065096,1.2392464,13,C_Savav_43,train
0.1011534,-0.67114484,9,C_Savav_43,train
-0.91913205,0.66607267,8,C_Savav_43,train
-0.09016293,-0.091614366,14,C_Savav_43,train
0.35347545,1.03801,12,C_Savav_43,train
-0.7714298,0.46392035,11,C_Savav_43,train
1.0733584,1.0100689,1,C_Lvav_31,train
-0.22073577,-0.35679165,6,C_Lvav_31,train
-1.8686184,0.98534876,2,C_Lvav_31,train
1.413691,1.6162409,5,C_Lvav_31,train
-0.108244054,-0.9949048,4,C_Lvav_31,train
-1.1889197,0.07045395,0,C_Lvav_31,train
-0.68839455,0.528565,3,C_Lvav_31,train
-0.031892188,0.6538343,10,C_Lvav_31,train
1.6175497,-0.43526912,7,C_Lvav_31,train
-0.3058151,-0.73452985,13,C_Lvav_31,train
1.7164333,1.0909989,9,C_Lvav_31,train
1.8700739,0.08556551,8,C_Lvav_31,train
-1.487488,-0.04683269,14,C_Lvav_31,train
0.6636487,-1.7832502,12,C_Lvav_31,train
-0.4015761,0.2969877,11,C_Lvav_31,train
0.55716777,-0.15930483,5,C_Lvav_62,train
-0.35074306,-0.62183714,2,C_Lvav_62,train
-0.8130045,-0.49921122,6,C_Lvav_62,train
0.51116884,-0.7925803,1,C_Lvav_62,train
0.51409376,0.06613879,3,C_Lvav_62,train
0.6605418,-1.4200792,0,C_Lvav_62,train
0.09619287,0.8441427,4,C_Lvav_62,train
0.74022853,1.6822432,14,C_Lvav_62,train
0.360002,0.09058101,8,C_Lvav_62,train
0.86167747,-1.5140485,9,C_Lvav_62,train
-0.718515,-1.0796387,13,C_Lvav_62,train
0.43850577,-0.41877544,7,C_Lvav_62,train
0.49827713,-1.1846886,10,C_Lvav_62,train
0.58569425,-0.22677958,11,C_Lvav_62,train
-0.43251014,2.1496813,12,C_Lvav_62,train
-0.31655216,0.31287444,12,C_Sav_5,train
-0.36939734,2.1276085,11,C_Sav_5,train
1.3116308,-0.12231623,13,C_Sav_5,train
0.04483378,1.152816,7,C_Sav_5,train
1.2340982,-1.207399,10,C_Sav_5,train
0.032999996,0.2419705,14,C_Sav_5,train
0.16506773,-0.16975948,8,C_Sav_5,train
-1.0102499,0.6783671,9,C_Sav_5,train
-0.7361437,0.09750272,4,C_Sav_5,train
-0.70657974,-0.60394967,3,C_Sav_5,train
-0.78169155,1.1348829,0,C_Sav_5,train
-0.85974866,-0.45327973,6,C_Sav_5,train
0.5311498,-0.26081935,1,C_Sav_5,train
-1.1842232,1.4337428,5,C_Sav_5,train
-1.4777524,0.15018591,2,C_Sav_5,train
-1.9895543,-1.1009917,0,C_Lava_58,train
-1.3111801,0.73773867,3,C_Lava_58,train
1.0740635,-1.2559377,4,C_Lava_58,train
-0.49338537,0.52895796,2,C_Lava_58,train
0.38156158,-1.2394776,5,C_Lava_58,train
0.054867685,-0.70127594,1,C_Lava_58,train
0.21798155,0.10234496,6,C_Lava_58,train
-1.2059432,-0.4975119,11,C_Lava_58,train
-0.5117566,0.8182742,12,C_Lava_58,train
1.0414679,0.7596239,9,C_Lava_58,train
-0.14712891,-0.067059316,8,C_Lava_58,train
-0.6957444,-1.5089369,14,C_Lava_58,train
0.9380626,1.1142538,10,C_Lava_58,train
0.69943184,-0.7234563,7,C_Lava_58,train
0.5675957,0.06516522,13,C_Lava_58,train
-1.0451374,-0.80030316,11,C_Sav_50,train
-0.17396027,-0.5204276,12,C_Sav_50,train
0.4993151,0.64403605,9,C_Sav_50,train
-0.65264314,-0.08290112,8,C_Sav_50,train
-0.2996097,1.0810431,14,C_Sav_50,train
1.6639982,-0.09644757,10,C_Sav_50,train
1.2951396,-1.8068097,7,C_Sav_50,train
-0.5491312,-0.24247706,13,C_Sav_50,train
0.915358,1.7599016,0,C_Sav_50,train
0.6675755,0.6477557,3,C_Sav_50,train
1.0275718,-0.055947535,4,C_Sav_50,train
-0.7264893,-0.129247,2,C_Sav_50,train
0.9592125,0.5027877,5,C_Sav_50,train
-0.862665,0.43691555,1,C_Sav_50,train
0.66969997,-0.03770163,6,C_Sav_50,train
-0.78401685,-1.3934413,10,C_Lvav_57,train
0.8029705,-1.0146809,13,C_Lvav_57,train
1.5095682,0.40737966,7,C_Lvav_57,train
-0.40529966,0.42492688,9,C_Lvav_57,train
1.0346295,-1.1195406,14,C_Lvav_57,train
-1.7199142,-0.091868654,8,C_Lvav_57,train
0.48898458,1.6955113,12,C_Lvav_57,train
-0.05672036,1.7373018,11,C_Lvav_57,train
0.37500706,0.5878876,1,C_Lvav_57,train
-1.0702091,-0.6945873,6,C_Lvav_57,train
1.2387635,0.4079461,2,C_Lvav_57,train
0.84415567,0.72950524,5,C_Lvav_57,train
0.59161276,-0.41020864,4,C_Lvav_57,train
-1.9521654,-0.17994604,0,C_Lvav_57,train
-2.1351788,-0.40714693,3,C_Lvav_57,train
-0.95662373,-1.5407251,8,C_Lava_88,train
-0.27862793,-0.4172332,14,C_Lava_88,train
-0.9157427,-0.98553914,9,C_Lava_88,train
-0.6557119,-0.9023876,7,C_Lava_88,train
-0.37043038,0.6085279,13,C_Lava_88,train
0.35333747,0.76510346,10,C_Lava_88,train
-1.2025986,-1.5379726,11,C_Lava_88,train
-1.0054793,0.70897865,12,C_Lava_88,train
0.3730967,-1.0650337,5,C_Lava_88,train
-1.1610229,-1.5860248,2,C_Lava_88,train
1.1508975,1.4479142,6,C_Lava_88,train
-1.4003001,0.18954131,1,C_Lava_88,train
0.37478086,-1.2217815,3,C_Lava_88,train
1.294749,-1.632312,0,C_Lava_88,train
1.6122847,0.10214016,4,C_Lava_88,train
-1.8002089,1.7057899,12,C_Sav_70,train
1.1624405,0.23362023,11,C_Sav_70,train
-0.19254324,1.1502856,10,C_Sav_70,train
-0.86951214,0.06766227,13,C_Sav_70,train
-0.6363509,0.04198041,7,C_Sav_70,train
-1.0675281,-1.416286,9,C_Sav_70,train
-1.4607651,-0.52915937,14,C_Sav_70,train
0.108916916,0.120118015,8,C_Sav_70,train
-0.8411806,-0.07233003,4,C_Sav_70,train
0.21822539,0.7846143,0,C_Sav_70,train
-1.3693857,-1.0046729,3,C_Sav_70,train
-0.64673287,-3.2513711,1,C_Sav_70,train
-0.70838434,-1.2305928,6,C_Sav_70,train
-1.0787396,-0.23447934,2,C_Sav_70,train
0.74881935,-0.27062458,5,C_Sav_70,train
0.20091918,0.7871356,0,C_Lava_24,train
-0.13500036,-1.9439396,3,C_Lava_24,train
0.458713,0.74700516,4,C_Lava_24,train
0.04977417,-0.087527856,2,C_Lava_24,train
0.37777817,-0.4707867,5,C_Lava_24,train
-0.5601899,-0.91440654,1,C_Lava_24,train
-1.3542118,1.3003222,6,C_Lava_24,train
-0.3840695,1.6868062,11,C_Lava_24,train
0.11547534,1.3905722,12,C_Lava_24,train
1.0913806,-0.39464542,9,C_Lava_24,train
-0.6002065,-0.33186713,14,C_Lava_24,train
0.85708946,-0.17943317,8,C_Lava_24,train
-0.41326654,0.8177528,10,C_Lava_24,train
0.5762986,-0.5443215,13,C_Lava_24,train
-1.3582026,0.043854546,7,C_Lava_24,train
0.14198995,0.6322469,4,C_Lava_33,train
-0.13796586,-0.873644,3,C_Lava_33,train
-0.32427377,0.49239495,0,C_Lava_33,train
-0.3862495,-1.5804474,6,C_Lava_33,train
0.7148641,0.74845123,1,C_Lava_33,train
2.1880736,0.017803747,5,C_Lava_33,train
-0.36960658,0.95217425,2,C_Lava_33,train
-0.7651966,-0.29004073,12,C_Lava_33,train
-0.5547176,0.101848334,11,C_Lava_33,train
-0.8069448,0.22377247,13,C_Lava_33,train
1.0984035,-2.076168,7,C_Lava_33,train
1.6054932,-0.063356675,10,C_Lava_33,train
-0.23685753,-1.8133839,14,C_Lava_33,train
0.5249002,0.031734534,8,C_Lava_33,train
-0.5597513,0.11850178,9,C_Lava_33,train
